date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice
#date,#adm1+name,#adm2+name,#loc+market+name,#geo+lat,#geo+lon,#item+type,#item+name,#item+unit,#item+price+flag,#item+price+type,#currency,#value,#value+usd
2012-02-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,Wheat,100 KG,actual,Wholesale,BDT,2513.0,26.5217
2012-02-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,Wheat,KG,actual,Retail,BDT,27.66,0.2919
2012-02-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,Wheat flour,100 KG,actual,Wholesale,BDT,2842.0,29.9939
2012-02-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,30.53,0.3222
2012-02-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,28.5,0.3008
2012-02-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,33.33,0.3518
2012-02-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,oil and fats,Oil (palm),L,actual,Retail,BDT,98.33,1.0378
2012-02-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,73.45,0.7752
2012-02-15,Khulna,Khulna,Khulna Division,22.815,89.562222,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,26.5,0.2797
2012-02-15,Khulna,Khulna,Khulna Division,22.815,89.562222,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,32.89,0.3471
2012-02-15,Khulna,Khulna,Khulna Division,22.815,89.562222,oil and fats,Oil (palm),L,actual,Retail,BDT,94.57,0.9981
2012-02-15,Khulna,Khulna,Khulna Division,22.815,89.562222,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,71.43,0.7538
2012-02-15,Rajshahi,Rajshahi,Rajshahi Division,24.366667,88.6,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,26.25,0.277
2012-02-15,Rajshahi,Rajshahi,Rajshahi Division,24.366667,88.6,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,32.47,0.3426
2012-02-15,Rajshahi,Rajshahi,Rajshahi Division,24.366667,88.6,oil and fats,Oil (palm),L,actual,Retail,BDT,95.69,1.0099
2012-02-15,Rajshahi,Rajshahi,Rajshahi Division,24.366667,88.6,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,71.64,0.756
2012-02-15,Sylhet,Sylhet,Sylhet Division,24.896667,91.871667,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,29.0,0.3061
2012-02-15,Sylhet,Sylhet,Sylhet Division,24.896667,91.871667,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,35.5,0.3747
2012-02-15,Sylhet,Sylhet,Sylhet Division,24.896667,91.871667,oil and fats,Oil (palm),L,actual,Retail,BDT,102.67,1.0835
2012-02-15,Sylhet,Sylhet,Sylhet Division,24.896667,91.871667,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,72.75,0.7678
2012-03-15,Barisal,Barisal,Barisal Division,22.701944,90.371111,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,28.33,0.299
2012-03-15,Barisal,Barisal,Barisal Division,22.701944,90.371111,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,35.4,0.3736
2012-03-15,Barisal,Barisal,Barisal Division,22.701944,90.371111,oil and fats,Oil (palm),L,actual,Retail,BDT,106.0,1.1187
2012-03-15,Barisal,Barisal,Barisal Division,22.701944,90.371111,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,68.5,0.7229
2012-03-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,32.67,0.3448
2012-03-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,36.36,0.3838
2012-03-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,oil and fats,Oil (palm),L,actual,Retail,BDT,102.2,1.0786
2012-03-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,70.2,0.7409
2012-03-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,"Rice (coarse, BR-8/ 11/, Guti Sharna)",100 KG,actual,Wholesale,BDT,2547.0,26.8806
2012-03-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,"Rice (coarse, BR-8/ 11/, Guti Sharna)",KG,actual,Retail,BDT,28.63,0.3022
2012-03-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,Rice (medium grain),100 KG,actual,Wholesale,BDT,3102.2,32.74
2012-03-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,Rice (medium grain),KG,actual,Retail,BDT,34.0,0.3588
2012-03-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,Wheat,100 KG,actual,Wholesale,BDT,2526.0,26.6589
2012-03-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,Wheat,KG,actual,Retail,BDT,29.45,0.3108
2012-03-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,Wheat flour,100 KG,actual,Wholesale,BDT,2926.0,30.8805
2012-03-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,33.0,0.3483
2012-03-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,27.0,0.285
2012-03-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,36.31,0.3832
2012-03-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,oil and fats,Oil (palm),L,actual,Retail,BDT,102.0,1.0765
2012-03-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,75.0,0.7915
2012-03-15,Khulna,Khulna,Khulna Division,22.815,89.562222,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,25.67,0.2709
2012-03-15,Khulna,Khulna,Khulna Division,22.815,89.562222,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,35.1,0.3704
2012-03-15,Khulna,Khulna,Khulna Division,22.815,89.562222,oil and fats,Oil (palm),L,actual,Retail,BDT,98.33,1.0378
2012-03-15,Khulna,Khulna,Khulna Division,22.815,89.562222,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,70.0,0.7388
2012-03-15,Rajshahi,Rajshahi,Rajshahi Division,24.366667,88.6,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,25.7,0.2712
2012-03-15,Rajshahi,Rajshahi,Rajshahi Division,24.366667,88.6,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,34.27,0.3616
2012-03-15,Rajshahi,Rajshahi,Rajshahi Division,24.366667,88.6,oil and fats,Oil (palm),L,actual,Retail,BDT,99.31,1.0481
2012-03-15,Rajshahi,Rajshahi,Rajshahi Division,24.366667,88.6,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,70.5,0.744
2012-03-15,Sylhet,Sylhet,Sylhet Division,24.896667,91.871667,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,28.5,0.3008
2012-03-15,Sylhet,Sylhet,Sylhet Division,24.896667,91.871667,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,38.75,0.409
2012-03-15,Sylhet,Sylhet,Sylhet Division,24.896667,91.871667,oil and fats,Oil (palm),L,actual,Retail,BDT,103.33,1.0906
2012-03-15,Sylhet,Sylhet,Sylhet Division,24.896667,91.871667,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,75.25,0.7942
2012-04-15,Barisal,Barisal,Barisal Division,22.701944,90.371111,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,27.0,0.285
2012-04-15,Barisal,Barisal,Barisal Division,22.701944,90.371111,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,35.8,0.3778
2012-04-15,Barisal,Barisal,Barisal Division,22.701944,90.371111,oil and fats,Oil (palm),L,actual,Retail,BDT,107.0,1.1293
2012-04-15,Barisal,Barisal,Barisal Division,22.701944,90.371111,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,70.0,0.7388
2012-04-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,32.0,0.3377
2012-04-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,36.73,0.3876
2012-04-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,oil and fats,Oil (palm),L,actual,Retail,BDT,105.7,1.1155
2012-04-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,74.56,0.7868
2012-04-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,"Rice (coarse, BR-8/ 11/, Guti Sharna)",100 KG,actual,Wholesale,BDT,2516.0,26.5534
2012-04-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,"Rice (coarse, BR-8/ 11/, Guti Sharna)",KG,actual,Retail,BDT,28.5,0.3008
2012-04-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,Rice (medium grain),100 KG,actual,Wholesale,BDT,3010.53,31.7726
2012-04-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,Rice (medium grain),KG,actual,Retail,BDT,34.0,0.3588
2012-04-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,Wheat,100 KG,actual,Wholesale,BDT,2352.0,24.8226
2012-04-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,Wheat,KG,actual,Retail,BDT,27.09,0.2859
2012-04-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,Wheat flour,100 KG,actual,Wholesale,BDT,2696.0,28.4531
2012-04-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,30.55,0.3224
2012-04-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,26.5,0.2797
2012-04-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,36.6,0.3863
2012-04-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,oil and fats,Oil (palm),L,actual,Retail,BDT,105.67,1.1152
2012-04-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,74.83,0.7898
2012-04-15,Khulna,Khulna,Khulna Division,22.815,89.562222,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,25.5,0.2691
2012-04-15,Khulna,Khulna,Khulna Division,22.815,89.562222,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,34.9,0.3683
2012-04-15,Khulna,Khulna,Khulna Division,22.815,89.562222,oil and fats,Oil (palm),L,actual,Retail,BDT,104.83,1.1064
2012-04-15,Khulna,Khulna,Khulna Division,22.815,89.562222,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,71.86,0.7584
2012-04-15,Rajshahi,Rajshahi,Rajshahi Division,24.366667,88.6,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,25.33,0.2674
2012-04-15,Rajshahi,Rajshahi,Rajshahi Division,24.366667,88.6,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,34.5,0.3641
2012-04-15,Rajshahi,Rajshahi,Rajshahi Division,24.366667,88.6,oil and fats,Oil (palm),L,actual,Retail,BDT,104.5,1.1029
2012-04-15,Rajshahi,Rajshahi,Rajshahi Division,24.366667,88.6,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,73.4,0.7746
2012-04-15,Sylhet,Sylhet,Sylhet Division,24.896667,91.871667,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,27.0,0.285
2012-04-15,Sylhet,Sylhet,Sylhet Division,24.896667,91.871667,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,37.5,0.3958
2012-04-15,Sylhet,Sylhet,Sylhet Division,24.896667,91.871667,oil and fats,Oil (palm),L,actual,Retail,BDT,107.0,1.1293
2012-04-15,Sylhet,Sylhet,Sylhet Division,24.896667,91.871667,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,76.0,0.8021
2012-05-15,Barisal,Barisal,Barisal Division,22.701944,90.371111,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,28.5,0.3008
2012-05-15,Barisal,Barisal,Barisal Division,22.701944,90.371111,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,34.0,0.3588
2012-05-15,Barisal,Barisal,Barisal Division,22.701944,90.371111,oil and fats,Oil (palm),L,actual,Retail,BDT,108.33,1.1433
2012-05-15,Barisal,Barisal,Barisal Division,22.701944,90.371111,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,82.75,0.8733
2012-05-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,27.5,0.2902
2012-05-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,34.64,0.3655
2012-05-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,oil and fats,Oil (palm),L,actual,Retail,BDT,105.9,1.1176
2012-05-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,77.89,0.822
2012-05-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,"Rice (coarse, BR-8/ 11/, Guti Sharna)",100 KG,actual,Wholesale,BDT,2448.0,25.8357
2012-05-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,"Rice (coarse, BR-8/ 11/, Guti Sharna)",KG,actual,Retail,BDT,28.23,0.2979
2012-05-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,Rice (medium grain),100 KG,actual,Wholesale,BDT,2954.9,31.1855
2012-05-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,Rice (medium grain),KG,actual,Retail,BDT,32.76,0.3457
2012-05-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,Wheat,100 KG,actual,Wholesale,BDT,2161.0,22.8068
2012-05-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,Wheat,KG,actual,Retail,BDT,25.0,0.2638
2012-05-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,Wheat flour,100 KG,actual,Wholesale,BDT,2555.0,26.965
2012-05-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,29.6,0.3124
2012-05-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,25.6,0.2702
2012-05-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,34.36,0.3626
2012-05-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,oil and fats,Oil (palm),L,actual,Retail,BDT,105.62,1.1147
2012-05-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,83.42,0.8804
2012-05-15,Khulna,Khulna,Khulna Division,22.815,89.562222,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,24.62,0.2599
2012-05-15,Khulna,Khulna,Khulna Division,22.815,89.562222,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,34.5,0.3641
2012-05-15,Khulna,Khulna,Khulna Division,22.815,89.562222,oil and fats,Oil (palm),L,actual,Retail,BDT,106.17,1.1205
2012-05-15,Khulna,Khulna,Khulna Division,22.815,89.562222,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,77.29,0.8157
2012-05-15,Rajshahi,Rajshahi,Rajshahi Division,24.366667,88.6,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,24.92,0.263
2012-05-15,Rajshahi,Rajshahi,Rajshahi Division,24.366667,88.6,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,33.14,0.3498
2012-05-15,Rajshahi,Rajshahi,Rajshahi Division,24.366667,88.6,oil and fats,Oil (palm),L,actual,Retail,BDT,104.06,1.0983
2012-05-15,Rajshahi,Rajshahi,Rajshahi Division,24.366667,88.6,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,82.4,0.8696
2012-05-15,Sylhet,Sylhet,Sylhet Division,24.896667,91.871667,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,27.0,0.285
2012-05-15,Sylhet,Sylhet,Sylhet Division,24.896667,91.871667,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,34.0,0.3588
2012-05-15,Sylhet,Sylhet,Sylhet Division,24.896667,91.871667,oil and fats,Oil (palm),L,actual,Retail,BDT,107.0,1.1293
2012-05-15,Sylhet,Sylhet,Sylhet Division,24.896667,91.871667,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,80.25,0.8469
2012-06-15,Barisal,Barisal,Barisal Division,22.701944,90.371111,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,28.0,0.2955
2012-06-15,Barisal,Barisal,Barisal Division,22.701944,90.371111,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,33.17,0.35
2012-06-15,Barisal,Barisal,Barisal Division,22.701944,90.371111,oil and fats,Oil (palm),L,actual,Retail,BDT,107.0,1.1293
2012-06-15,Barisal,Barisal,Barisal Division,22.701944,90.371111,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,85.0,0.8971
2012-06-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,28.43,0.3
2012-06-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,33.91,0.3579
2012-06-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,oil and fats,Oil (palm),L,actual,Retail,BDT,103.4,1.0913
2012-06-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,77.56,0.8185
2012-06-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,"Rice (coarse, BR-8/ 11/, Guti Sharna)",100 KG,actual,Wholesale,BDT,2402.0,25.3503
2012-06-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,"Rice (coarse, BR-8/ 11/, Guti Sharna)",KG,actual,Retail,BDT,28.5,0.3008
2012-06-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,Rice (medium grain),100 KG,actual,Wholesale,BDT,2830.9,29.8768
2012-06-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,Rice (medium grain),KG,actual,Retail,BDT,31.97,0.3374
2012-06-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,Wheat,100 KG,actual,Wholesale,BDT,2225.0,23.4822
2012-06-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,Wheat,KG,actual,Retail,BDT,25.0,0.2638
2012-06-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,Wheat flour,100 KG,actual,Wholesale,BDT,2518.0,26.5745
2012-06-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,29.1,0.3071
2012-06-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,25.18,0.2658
2012-06-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,33.79,0.3566
2012-06-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,oil and fats,Oil (palm),L,actual,Retail,BDT,102.38,1.0804
2012-06-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,84.58,0.8927
2012-06-15,Khulna,Khulna,Khulna Division,22.815,89.562222,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,24.0,0.2533
2012-06-15,Khulna,Khulna,Khulna Division,22.815,89.562222,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,33.6,0.3546
2012-06-15,Khulna,Khulna,Khulna Division,22.815,89.562222,oil and fats,Oil (palm),L,actual,Retail,BDT,103.17,1.0888
2012-06-15,Khulna,Khulna,Khulna Division,22.815,89.562222,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,78.0,0.8232
2012-06-15,Rajshahi,Rajshahi,Rajshahi Division,24.366667,88.6,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,24.23,0.2557
2012-06-15,Rajshahi,Rajshahi,Rajshahi Division,24.366667,88.6,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,32.07,0.3385
2012-06-15,Rajshahi,Rajshahi,Rajshahi Division,24.366667,88.6,oil and fats,Oil (palm),L,actual,Retail,BDT,99.0,1.0448
2012-06-15,Rajshahi,Rajshahi,Rajshahi Division,24.366667,88.6,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,84.2,0.8886
2012-06-15,Sylhet,Sylhet,Sylhet Division,24.896667,91.871667,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,26.25,0.277
2012-06-15,Sylhet,Sylhet,Sylhet Division,24.896667,91.871667,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,32.75,0.3456
2012-06-15,Sylhet,Sylhet,Sylhet Division,24.896667,91.871667,oil and fats,Oil (palm),L,actual,Retail,BDT,107.0,1.1293
2012-06-15,Sylhet,Sylhet,Sylhet Division,24.896667,91.871667,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,84.75,0.8944
2012-07-15,Barisal,Barisal,Barisal Division,22.701944,90.371111,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,25.5,0.2691
2012-07-15,Barisal,Barisal,Barisal Division,22.701944,90.371111,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,33.0,0.3483
2012-07-15,Barisal,Barisal,Barisal Division,22.701944,90.371111,oil and fats,Oil (palm),L,actual,Retail,BDT,108.33,1.1433
2012-07-15,Barisal,Barisal,Barisal Division,22.701944,90.371111,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,85.5,0.9024
2012-07-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,27.29,0.288
2012-07-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,33.18,0.3502
2012-07-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,oil and fats,Oil (palm),L,actual,Retail,BDT,102.6,1.0828
2012-07-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,80.89,0.8537
2012-07-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,"Rice (coarse, BR-8/ 11/, Guti Sharna)",100 KG,actual,Wholesale,BDT,2424.0,25.5824
2012-07-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,"Rice (coarse, BR-8/ 11/, Guti Sharna)",KG,actual,Retail,BDT,28.65,0.3024
2012-07-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,Rice (medium grain),100 KG,actual,Wholesale,BDT,2859.35,30.1771
2012-07-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,Rice (medium grain),KG,actual,Retail,BDT,31.8,0.3356
2012-07-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,Wheat,100 KG,actual,Wholesale,BDT,2317.0,24.4532
2012-07-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,Wheat,KG,actual,Retail,BDT,25.41,0.2682
2012-07-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,Wheat flour,100 KG,actual,Wholesale,BDT,2521.0,26.6062
2012-07-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,29.2,0.3082
2012-07-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,25.09,0.2648
2012-07-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,32.93,0.3475
2012-07-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,oil and fats,Oil (palm),L,actual,Retail,BDT,102.22,1.0788
2012-07-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,87.0,0.9182
2012-07-15,Khulna,Khulna,Khulna Division,22.815,89.562222,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,23.62,0.2493
2012-07-15,Khulna,Khulna,Khulna Division,22.815,89.562222,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,32.1,0.3388
2012-07-15,Khulna,Khulna,Khulna Division,22.815,89.562222,oil and fats,Oil (palm),L,actual,Retail,BDT,107.62,1.1359
2012-07-15,Khulna,Khulna,Khulna Division,22.815,89.562222,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,80.57,0.8503
2012-07-15,Rajshahi,Rajshahi,Rajshahi Division,24.366667,88.6,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,23.62,0.2492
2012-07-15,Rajshahi,Rajshahi,Rajshahi Division,24.366667,88.6,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,31.79,0.3355
2012-07-15,Rajshahi,Rajshahi,Rajshahi Division,24.366667,88.6,oil and fats,Oil (palm),L,actual,Retail,BDT,96.6,1.0195
2012-07-15,Rajshahi,Rajshahi,Rajshahi Division,24.366667,88.6,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,85.7,0.9045
2012-07-15,Sylhet,Sylhet,Sylhet Division,24.896667,91.871667,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,24.25,0.2559
2012-07-15,Sylhet,Sylhet,Sylhet Division,24.896667,91.871667,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,33.0,0.3483
2012-07-15,Sylhet,Sylhet,Sylhet Division,24.896667,91.871667,oil and fats,Oil (palm),L,actual,Retail,BDT,109.5,1.1556
2012-07-15,Sylhet,Sylhet,Sylhet Division,24.896667,91.871667,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,86.0,0.9076
2012-08-15,Barisal,Barisal,Barisal Division,22.701944,90.371111,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,24.75,0.2612
2012-08-15,Barisal,Barisal,Barisal Division,22.701944,90.371111,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,32.83,0.3465
2012-08-15,Barisal,Barisal,Barisal Division,22.701944,90.371111,oil and fats,Oil (palm),L,actual,Retail,BDT,108.0,1.1398
2012-08-15,Barisal,Barisal,Barisal Division,22.701944,90.371111,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,91.0,0.9604
2012-08-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,26.71,0.2819
